Problem,Ha,pHa,La,LotShapeA,LotNumA,Hb,pHb,Lb,LotShapeB,LotNumB,Corr,diffEV,diffSDs,diffMins,diffMaxs,diffUV,RatioMin,SignMax,pBbet_Unbiased1,pBbet_UnbiasedFB,pBbet_Uniform,pBbet_Sign1,pBbet_SignFB,Dom,diffBEV0,diffBEVfb,diffSignEV,BEASTpred,bRate,TEST_TRAIN,BEASTNET
4368,5,1.0,5,-,1,0,0.99,-2,-,1,0,-5.02,0.198997487,-7.0,-5.0,-6.0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-5.02,-5.02,-7.07,0.0,0.082352941,TRAIN,0.19537988387471783
7388,11,1.0,11,-,1,25,0.5,17,-,1,0,10.0,4.0,6.0,14.0,10.0,0.647058824,1,1.0,1.0,1.0,0.0,0.0,1,10.0,10.0,0.0,1.0,0.873684211,TRAIN,0.8943800927362947
10780,28,1.0,28,-,1,26,0.9,23,Symm,2,0,-2.3,1.017349497,-5.0,-1.5,-3.0,0.821428571,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-2.3,-2.3,0.0,0.0,0.094117647,TRAIN,0.36118496281493767
10053,18,1.0,18,-,1,6,0.5,2,Symm,6,0,-14.0,2.150581317,-16.0,-9.5,-12.57142857,0.111111111,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-14.0,-14.0,0.0,0.0,0.082352941,TRAIN,0.048482150552871736
7830,45,0.1,3,-,1,40,0.1,-2,Symm,8,0,-5.0,0.006942532,-5.0,-1.5,11.33333333,0.0,1,-1.0,-0.823,-0.226,-0.8972,-0.8955,-1,-5.0,-5.0,-84.6,0.1283,0.175,TRAIN,0.26167378127856766
1700,-2,0.99,-29,-,1,5,0.01,-1,-,1,0,1.33,-2.089473618,28.0,7.0,17.5,0.034482759,1,1.0,1.0,1.0,0.0095,0.0112,1,1.33,1.33,0.68,1.0,0.853333333,TRAIN,0.6990134069450764
2654,21,1.0,21,-,1,27,0.1,21,-,1,0,0.6,1.8,0.0,6.0,3.0,1.0,1,0.0981,0.0992,0.5009,0.0,0.0,1,0.6,0.6,0.0,1.0,0.8,TRAIN,0.5599842206250686
9591,23,1.0,23,-,1,26,0.05,24,-,1,0,1.1,0.435889894,1.0,3.0,2.0,0.958333333,1,1.0,1.0,1.0,0.0,0.0,1,1.1,1.1,0.0,1.0,0.858823529,TRAIN,0.5746680429059672
13997,16,1.0,16,-,1,7,0.95,7,Symm,8,0,-9.0,1.289379696,-12.5,-5.5,-9.0,0.21875,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-9.0,-9.0,-1.78e-15,0.0,0.173333333,TRAIN,0.11018786990172409
2971,39,0.05,18,-,1,16,0.95,0,-,1,-1,-3.85,-1.089724736,-18.0,-23.0,-20.5,0.0,1,-1.0,-1.0,-1.0,-0.0546,-0.0499,-1,-3.85,-3.85,-1.95,0.0,0.244444444,TRAIN,0.22282110329314692
13500,-9,1.0,-9,-,1,33,0.01,-8,-,1,0,1.41,4.079448492,1.0,42.0,21.5,0.888888889,1,1.0,1.0,1.0,0.009,0.0096,1,1.41,1.41,0.84,1.0,0.893333333,TRAIN,0.6582225016698606
2158,-1,1.0,-1,-,1,12,0.1,-1,Symm,4,0,1.3,3.90960356,0.0,14.5,10.4,1.0,1,0.0983,0.0974,0.7962,0.0985,0.106,1,1.3,1.3,2.9,1.0,0.894117647,TRAIN,0.6526700135484693
12742,23,1.0,23,-,1,29,0.01,27,Symm,4,0,4.02,0.217025344,4.0,7.5,5.6,0.851851852,1,1.0,1.0,1.0,0.0,0.0,1,4.02,4.02,0.0,1.0,0.8625,TRAIN,0.7329520062544199
13240,28,1.0,28,-,1,28,0.99,4,-,1,0,-0.24,2.387969849,-24.0,0.0,-12.0,0.142857143,1,-0.0108,-0.0086,-0.5095,0.0,0.0,-1,-0.24,-0.24,0.0,0.0,0.2,TRAIN,0.3672790044916892
5651,26,1.0,26,-,1,25,0.95,-13,Symm,2,0,-2.9,8.296234085,-39.0,-0.5,-13.66666667,0.0,1,-1.0,-1.0,-1.0,-0.0498,-0.0492,-1,-2.9,-2.9,-3.9,0.0,0.115789474,TRAIN,0.2819310990054812
12680,24,1.0,24,-,1,22,0.25,14,-,1,0,-8.0,3.464101615,-10.0,-2.0,-6.0,0.583333333,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-8.0,-8.0,0.0,0.0,0.11,TRAIN,0.16097917755349336
3610,-6,1.0,-6,-,1,-9,0.9,-23,-,1,0,-4.4,4.2,-17.0,-3.0,-10.0,0.260869565,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-4.4,-4.4,0.0,0.0,0.1,TRAIN,0.2457325593045387
12189,95,0.01,-3,-,1,-6,0.95,-15,-,1,0,-4.43,-7.789372359,-12.0,-101.0,-56.5,0.2,1,-1.0,-1.0,-1.0,-0.0102,-0.0106,-1,-4.43,-4.43,-2.2,0.0,0.1375,TRAIN,0.2198534608149628
3523,28,1.0,28,-,1,37,0.01,32,R-skew,5,0,4.05,0.90967027,4.0,35.0,13.5,0.875,1,1.0,1.0,1.0,0.0,0.0,1,4.05,4.05,-7.11e-15,1.0,0.835294118,TEST,0.7651851405380993
4989,6,1.0,6,-,1,21,0.1,14,-,1,0,8.7,2.1,8.0,15.0,11.5,0.428571429,1,1.0,1.0,1.0,0.0,0.0,1,8.7,8.7,0.0,1.0,0.811111111,TEST,0.8850874762374144
9632,24,1.0,24,-,1,71,0.05,29,R-skew,2,0,7.1,9.156418514,5.0,48.0,33.0,0.827586207,1,1.0,1.0,1.0,0.0,0.0,1,7.1,7.1,0.0,1.0,0.946666667,TEST,0.8498064922073976
12429,16,1.0,16,-,1,91,0.01,22,-,1,0,6.69,6.865413316,6.0,75.0,40.5,0.727272727,1,1.0,1.0,1.0,0.0,0.0,1,6.69,6.69,0.0,1.0,0.925,TEST,0.8480459753621499
962,15,1.0,15,-,1,13,0.25,13,-,1,0,-2.0,0.0,-2.0,-2.0,-2.0,0.866666667,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-2.0,-2.0,0.0,0.0,0.1875,TEST,0.38407708670324964
9931,-1,1.0,-1,-,1,82,0.1,3,Symm,2,0,11.9,23.70052742,4.0,83.5,56.66666667,0.0,1,1.0,1.0,1.0,1.0,1.0,1,11.9,11.9,167.0,1.0,0.926315789,TEST,0.8978008418934371
2325,-6,0.25,-9,-,1,10,0.05,-6,-,1,0,3.05,2.188081049,3.0,16.0,9.5,0.666666667,1,0.7979,0.7657,1.0,0.0481,0.0521,1,3.05,3.05,1.9,1.0,0.9625,TEST,0.712773943479206
6445,15,1.0,15,-,1,11,0.6,10,Symm,6,0,-4.4,0.994987437,-6.5,-1.5,-4.142857143,0.566666667,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-4.4,-4.4,0.0,0.0,0.1,TEST,0.26662398013410005
9603,21,1.0,21,-,1,48,0.01,26,Symm,2,0,5.22,2.189543331,5.0,27.5,19.66666667,0.807692308,1,1.0,1.0,1.0,0.0,0.0,1,5.22,5.22,0.0,1.0,0.8,TEST,0.8192608700304704
9670,11,1.0,11,-,1,14,0.95,11,Symm,6,0,2.85,1.270826503,0.0,5.5,2.571428571,1.0,1,0.9515,0.9511,0.8622,0.0,0.0,1,2.85,2.85,-8.88e-16,1.0,0.875,TEST,0.6572816813503601
5002,25,1.0,25,-,1,21,0.95,-9,-,1,0,-5.5,6.538348415,-34.0,-4.0,-19.0,0.0,1,-1.0,-1.0,-1.0,-0.0509,-0.0479,-1,-5.5,-5.5,-3.4,0.0,0.129411765,TEST,0.17695837417569732
11093,26,1.0,26,-,1,22,0.25,16,-,1,0,-8.5,2.598076211,-10.0,-4.0,-7.0,0.615384615,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-8.5,-8.5,0.0,0.0,0.1875,TEST,0.13954159756475532
8938,19,1.0,19,-,1,21,0.75,21,R-skew,3,0,2.0,2.121320344,0.0,6.0,2.666666667,1.0,1,0.6279,0.6313,0.6622,0.0,0.0,1,2.0,2.0,0.0,1.0,0.725,TEST,0.6196113101313252
14176,23,1.0,23,-,1,18,0.95,1,Symm,6,0,-5.85,3.861994303,-22.0,-2.5,-7.428571429,0.043478261,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-5.85,-5.85,-3.55e-15,0.0,0.2,TEST,0.18057259938094977
12065,21,1.0,21,-,1,91,0.01,22,-,1,0,1.69,6.865413316,1.0,70.0,35.5,0.954545455,1,1.0,1.0,1.0,0.0,0.0,1,1.69,1.69,0.0,1.0,0.8125,TEST,0.6651443391507093
13188,3,1.0,3,-,1,26,0.1,6,-,1,0,5.0,6.0,3.0,23.0,13.0,0.5,1,1.0,1.0,1.0,0.0,0.0,1,5.0,5.0,0.0,1.0,0.85,TEST,0.7718004822553783
8340,26,1.0,26,-,1,24,0.9,-3,-,1,0,-4.7,8.1,-29.0,-2.0,-15.5,0.0,1,-1.0,-1.0,-1.0,-0.101,-0.0985,-1,-4.7,-4.7,-5.8,0.0,0.082352941,TEST,0.2167893362366437
6287,17,1.0,17,-,1,16,0.8,3,-,1,0,-3.6,5.2,-14.0,-1.0,-7.5,0.176470588,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-3.6,-3.6,0.0,0.0,0.122222222,TEST,0.2725435858083948
14559,15,0.05,9,-,1,2,0.75,-4,Symm,8,0,-8.8,1.53178449,-13.0,-9.5,-10.66666667,0.0,1,-1.0,-1.0,-1.0,-0.2884,-0.2896,-1,-8.8,-8.8,-11.28125,0.0,0.066666667,TEST,0.09961057229992538
14532,21,1.0,21,-,1,15,0.9,-20,-,1,0,-9.5,10.5,-41.0,-6.0,-23.5,0.0,1,-1.0,-1.0,-1.0,-0.0962,-0.0965,-1,-9.5,-9.5,-8.2,0.0,0.147368421,TEST,0.1030545282188853
7879,0,1.0,0,-,1,8,0.5,0,-,1,0,4.0,4.0,0.0,8.0,4.0,1.0,1,0.4952,0.5,0.5124,0.4937,0.5029,1,4.0,4.0,4.0,1.0,0.877777778,TEST,0.721984399199427
14196,9,1.0,9,-,1,7,0.8,-1,-,1,0,-3.6,3.2,-10.0,-2.0,-6.0,0.0,1,-1.0,-1.0,-1.0,-0.1993,-0.1981,-1,-3.6,-3.6,-4.0,0.0,0.075,TEST,0.26191247838073217
3230,5,1.0,5,-,1,14,0.1,6,Symm,8,0,1.8,2.436185543,1.0,12.5,8.111111111,0.833333333,1,1.0,1.0,1.0,0.0,0.0,1,1.8,1.8,-1.78e-15,1.0,0.905882353,TEST,0.6584386446337371
12595,-10,1.0,-10,-,1,30,0.25,-10,R-skew,2,0,10.0,17.32772345,0.0,41.0,26.66666667,1.0,1,0.249,0.2518,0.6689,0.2543,0.2459,1,10.0,10.0,20.5,1.0,0.875,TEST,0.8329967011667412
8607,27,1.0,27,-,1,71,0.05,28,-,1,0,3.15,9.371632729,1.0,44.0,22.5,0.964285714,1,1.0,1.0,1.0,0.0,0.0,1,3.15,3.15,0.0,1.0,0.8875,TEST,0.6951092378840344
10130,20,1.0,20,-,1,53,0.1,22,Symm,2,0,5.1,9.301343989,2.0,33.5,22.66666667,0.909090909,1,1.0,1.0,1.0,0.0,0.0,1,5.1,5.1,0.0,1.0,0.757894737,TEST,0.775193154458061
1566,3,1.0,3,-,1,14,0.25,3,-,1,0,2.75,4.763139721,0.0,11.0,5.5,1.0,1,0.2435,0.2553,0.5019,0.0,0.0,1,2.75,2.75,0.0,1.0,0.8,TEST,0.6614585794256634
13156,8,1.0,8,-,1,6,0.99,1,-,1,0,-2.05,0.497493719,-7.0,-2.0,-4.5,0.125,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-2.05,-2.05,0.0,0.0,0.133333333,TEST,0.3455093821847123
836,18,1.0,18,-,1,25,0.4,18,-,1,0,2.8,3.42928564,0.0,7.0,3.5,1.0,1,0.3982,0.4026,0.5011,0.0,0.0,1,2.8,2.8,0.0,1.0,0.8625,TEST,0.6565578271681678
10637,15,1.0,15,-,1,78,0.05,18,-,1,0,6.0,13.07669683,3.0,63.0,33.0,0.833333333,1,1.0,1.0,1.0,0.0,0.0,1,6.0,6.0,0.0,1.0,0.778947368,TEST,0.7838375289347035
11124,1,1.0,1,-,1,-1,0.75,-4,-,1,0,-2.75,1.299038106,-5.0,-2.0,-3.5,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-2.75,-2.75,-10.0,0.0,0.04,TEST,0.2853901732280503
6359,7,1.0,7,-,1,-2,0.9,-37,-,1,0,-12.5,10.5,-44.0,-9.0,-26.5,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-12.5,-12.5,-88.0,0.0,0.052631579,TEST,0.03318851639179621
514,24,1.0,24,-,1,50,0.05,26,R-skew,5,0,3.2,5.500909016,2.0,52.0,27.33333333,0.923076923,1,1.0,1.0,1.0,0.0,0.0,1,3.2,3.2,0.0,1.0,0.905882353,TEST,0.7555789902670266
466,30,0.95,7,-,1,36,0.1,31,-,1,0,2.65,-3.512733785,24.0,6.0,15.0,0.225806452,1,1.0,1.0,1.0,0.0,0.0,1,2.65,2.65,0.0,1.0,0.9,TEST,0.7294933656182379
13569,18,1.0,18,-,1,70,0.01,23,Symm,8,0,5.47,4.678311661,5.0,55.5,46.77777778,0.782608696,1,1.0,1.0,1.0,0.0,0.0,1,5.47,5.47,-1.42e-14,1.0,0.746666667,TEST,0.8473102337741446
13588,22,1.0,22,-,1,41,0.01,24,Symm,8,0,2.17,1.696643746,2.0,22.5,17.11111111,0.916666667,1,1.0,1.0,1.0,0.0,0.0,1,2.17,2.17,-3.55e-15,1.0,0.85,TEST,0.7200750392822013
11940,17,1.0,17,-,1,69,0.01,17,R-skew,6,0,0.52,5.3084461,0.0,109.0,56.57142857,1.0,1,0.0101,0.0087,0.8569,0.0,0.0,1,0.52,0.52,0.0,1.0,0.905882353,TEST,0.6804432432999553
4596,6,0.01,0,-,1,12,0.1,2,Symm,4,0,2.94,2.415481604,2.0,7.5,7.0,0.0,1,1.0,0.9818,1.0,0.9894,0.9902,1,2.94,2.94,13.365,0.9977,0.888888889,TEST,0.7260910209401655
9504,8,1.0,8,-,1,32,0.05,12,Symm,8,0,5.0,4.368924353,4.0,27.5,21.77777778,0.666666667,1,1.0,1.0,1.0,0.0,0.0,1,5.0,5.0,-7.11e-15,1.0,0.688888889,TEST,0.816861666890367
7352,0,1.0,0,-,1,28,0.1,2,-,1,0,4.6,7.8,2.0,28.0,15.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,4.6,4.6,28.0,1.0,0.95,TEST,0.7833345705381951
3331,29,0.01,13,-,1,13,1.0,13,-,1,0,-0.16,-1.591979899,0.0,-16.0,-8.0,1.0,1,-0.0119,-0.0103,-0.5067,0.0,0.0,-1,-0.16,-0.16,0.0,0.0,0.2,TEST,0.4240915625802855
8905,15,1.0,15,-,1,71,0.01,20,R-skew,7,0,5.51,5.378652248,5.0,176.0,74.375,0.75,1,1.0,1.0,1.0,0.0,0.0,1,5.51,5.51,-2.84e-14,1.0,0.917647059,TEST,0.8475322312024375
3255,61,0.25,6,-,1,57,0.25,1,-,1,0,-4.75,0.433012702,-5.0,-4.0,-4.5,0.166666667,1,-1.0,-0.6306,-1.0,0.0,0.0,-1,-4.75,-4.75,0.0,0.1454,0.2,TEST,0.24791780997796348
5145,25,0.2,18,-,1,38,0.25,29,-,1,0,11.85,1.097114317,11.0,13.0,12.0,0.620689655,1,1.0,1.0,1.0,0.0,0.0,1,11.85,11.85,0.0,1.0,0.870588235,TEST,0.9306338307373249
702,18,1.0,18,-,1,40,0.2,20,L-skew,2,0,6.0,8.01249025,2.0,23.0,15.33333333,0.9,1,1.0,1.0,1.0,0.0,0.0,1,6.0,6.0,0.0,1.0,0.744444444,TEST,0.7951892294827763
11592,18,1.0,18,-,1,7,0.99,-11,-,1,0,-11.18,1.790977387,-29.0,-11.0,-20.0,0.0,1,-1.0,-1.0,-1.0,-0.0106,-0.0087,-1,-11.18,-11.18,-0.58,0.0,0.105882353,TEST,0.062055557795193964
3336,28,1.0,28,-,1,28,0.99,12,-,1,0,-0.16,1.591979899,-16.0,0.0,-8.0,0.428571429,1,-0.0102,-0.0119,-0.4988,0.0,0.0,-1,-0.16,-0.16,0.0,0.0,0.22,TEST,0.4240915625802855
3631,22,1.0,22,-,1,17,0.9,15,-,1,0,-5.2,0.6,-7.0,-5.0,-6.0,0.681818182,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-5.2,-5.2,0.0,0.0,0.12,TEST,0.22360556888864425
7314,23,1.0,23,-,1,48,0.1,24,-,1,0,3.4,7.2,1.0,25.0,13.0,0.958333333,1,1.0,1.0,1.0,0.0,0.0,1,3.4,3.4,0.0,1.0,0.853333333,TEST,0.7019943555252647
13224,2,1.0,2,-,1,1,0.75,-21,Symm,2,0,-6.5,9.536115561,-23.0,-0.5,-8.333333333,0.0,1,-1.0,-1.0,-1.0,-0.2477,-0.2493,-1,-6.5,-6.5,-11.5,0.0,0.0375,TEST,0.1914978509325796
2886,-8,1.0,-8,-,1,-12,0.95,-29,Symm,4,0,-4.85,3.8,-21.0,-2.5,-7.4,0.275862069,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-4.85,-4.85,-3.55e-15,0.0,0.146666667,TEST,0.2431119504843035
2307,-5,1.0,-5,-,1,-6,0.95,-23,-,1,0,-1.85,3.705064102,-18.0,-1.0,-9.5,0.217391304,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-1.85,-1.85,0.0,0.0,0.213333333,TEST,0.3475233500440838
2403,51,0.25,3,-,1,48,0.25,3,Symm,4,0,-0.75,-1.294227447,0.0,-1.5,12.0,1.0,1,-0.2541,-0.0618,-0.221,0.0,0.0,-1,-0.75,-0.75,0.0,0.2485,0.266666667,TEST,0.5183766581452024
3998,22,1.0,22,-,1,21,0.99,-28,-,1,0,-1.49,4.875438442,-50.0,-1.0,-25.5,0.0,1,-1.0,-1.0,-1.0,-0.0102,-0.0111,-1,-1.49,-1.49,-1.0,0.0,0.063157895,TEST,0.2991666451174759
10364,80,0.1,23,-,1,79,0.1,22,-,1,0,-1.0,3.55e-15,-1.0,-1.0,-1.0,0.956521739,1,-1.0,-0.817,-1.0,0.0,0.0,-1,-1.0,-1.0,0.0,0.0757,0.25,TEST,0.4411453316286953
10469,-1,1.0,-1,-,1,20,0.25,0,-,1,0,6.0,8.660254038,1.0,21.0,11.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,6.0,6.0,26.25,1.0,0.866666667,TEST,0.7991502501234045
7013,20,1.0,20,-,1,14,0.6,8,-,1,0,-8.4,2.939387691,-12.0,-6.0,-9.0,0.4,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-8.4,-8.4,0.0,0.0,0.117647059,TEST,0.13230678808307644
13422,35,0.1,-13,-,1,40,0.1,-13,-,1,0,0.5,1.5,0.0,5.0,2.5,1.0,1,0.0996,0.0093,0.5043,0.0,0.0017,1,0.5,0.5,0.0,0.9143,0.666666667,TEST,0.5508198238168235
5762,17,1.0,17,-,1,51,0.01,24,Symm,8,0,7.27,2.689721175,7.0,37.5,31.0,0.708333333,1,1.0,1.0,1.0,0.0,0.0,1,7.27,7.27,-7.11e-15,1.0,0.8875,TEST,0.8861498421417808
4822,26,1.0,26,-,1,13,0.95,4,Symm,8,0,-13.45,2.347338919,-22.0,-9.5,-14.0,0.153846154,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-13.45,-13.45,-3.55e-15,0.0,0.07,TEST,0.048644185265892675
4504,7,1.0,7,-,1,-6,0.8,-8,-,1,0,-13.4,0.8,-15.0,-13.0,-14.0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-13.4,-13.4,-30.0,0.0,0.125,TEST,0.0236681737598081
2901,25,1.0,25,-,1,18,0.99,-22,-,1,0,-7.4,3.979949748,-47.0,-7.0,-27.0,0.0,1,-1.0,-1.0,-1.0,-0.0106,-0.0087,-1,-7.4,-7.4,-0.94,0.0,0.106666667,TEST,0.11624999884485139
10859,-6,1.0,-6,-,1,-6,0.95,-10,-,1,0,-0.2,0.871779789,-4.0,0.0,-2.0,0.6,-1,-0.052,-0.0492,-0.5012,0.0,0.0,-1,-0.2,-0.2,0.0,0.0,0.293333333,TEST,0.46798909459261023
9567,16,1.0,16,-,1,16,0.05,14,-,1,0,-1.9,0.435889894,-2.0,0.0,-1.0,0.875,1,-0.9502,-0.9509,-0.5006,0.0,0.0,-1,-1.9,-1.9,0.0,0.0,0.2,TEST,0.3999080798167931
3332,9,1.0,9,-,1,11,0.4,11,-,1,0,2.0,0.0,2.0,2.0,2.0,0.818181818,1,1.0,1.0,1.0,0.0,0.0,1,2.0,2.0,0.0,1.0,0.873684211,TEST,0.6159229132967503
13723,13,1.0,13,-,1,34,0.05,22,R-skew,4,0,9.6,2.808914381,9.0,32.0,20.6,0.590909091,1,1.0,1.0,1.0,0.0,0.0,1,9.6,9.6,-3.55e-15,1.0,0.764705882,TEST,0.9144819099259525
11848,28,1.0,28,-,1,54,0.1,35,-,1,0,8.9,5.7,7.0,26.0,16.5,0.8,1,1.0,1.0,1.0,0.0,0.0,1,8.9,8.9,0.0,1.0,0.76,TEST,0.8848008706671144
7774,20,1.0,20,-,1,26,0.75,24,-,1,0,5.5,0.866025404,4.0,6.0,5.0,0.833333333,1,1.0,1.0,1.0,0.0,0.0,1,5.5,5.5,0.0,1.0,0.9,TEST,0.7779516716706227
1099,-1,1.0,-1,-,1,69,0.01,3,-,1,0,4.66,6.566917085,4.0,70.0,37.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,4.66,4.66,140.0,1.0,0.9375,TEST,0.8272847890185805
7096,-9,1.0,-9,-,1,-11,0.99,-40,R-skew,2,0,-2.29,3.052195931,-31.0,-1.0,-11.66666667,0.225,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-2.29,-2.29,0.0,0.0,0.044444444,TEST,0.32838328588461496
10426,2,1.0,2,-,1,8,0.01,8,-,1,0,6.0,0.0,6.0,6.0,6.0,0.25,1,1.0,1.0,1.0,0.0,0.0,1,6.0,6.0,0.0,1.0,0.9125,TEST,0.8011219524116511
12159,1,1.0,1,-,1,11,0.05,6,Symm,6,0,5.25,1.118033989,5.0,12.5,9.285714286,0.166666667,1,1.0,1.0,1.0,0.0,0.0,1,5.25,5.25,0.0,1.0,0.917647059,TEST,0.7837555959857669
1810,43,0.05,22,-,1,35,0.05,13,Symm,4,0,-8.95,0.221853849,-9.0,-6.5,-1.9,0.590909091,1,-1.0,-0.9082,-0.403,0.0,0.0,-1,-8.95,-8.95,0.0,0.0411,0.189473684,TEST,0.1704512060729822
12947,12,0.95,3,-,1,12,1.0,12,-,1,0,0.45,-1.961504525,9.0,0.0,4.5,0.25,1,0.052,0.0532,0.4998,0.0,0.0,1,0.45,0.45,0.0,1.0,0.773333333,TEST,0.5658808182432071
4929,-8,1.0,-8,-,1,-9,0.8,-11,-,1,0,-1.4,0.8,-3.0,-1.0,-2.0,0.727272727,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-1.4,-1.4,0.0,0.0,0.1875,TEST,0.41166962634956705
7983,2,1.0,2,-,1,66,0.01,5,Symm,8,0,3.61,6.070864848,3.0,67.5,57.22222222,0.4,1,1.0,1.0,1.0,0.0,0.0,1,3.61,3.61,-1.42e-14,1.0,0.933333333,TEST,0.7924985207871207
8200,28,1.0,28,-,1,43,0.05,32,L-skew,3,0,4.55,2.459166525,4.0,17.0,11.75,0.875,1,1.0,1.0,1.0,0.0,0.0,1,4.55,4.55,-3.55e-15,1.0,0.925,TEST,0.7808992866353883
5404,7,1.0,7,-,1,6,0.2,-1,-,1,0,-6.6,2.8,-8.0,-1.0,-4.5,0.0,1,-1.0,-1.0,-1.0,-0.7987,-0.7993,-1,-6.6,-6.6,-12.8,0.0,0.133333333,TEST,0.1523918335531492
6732,95,0.01,3,-,1,-7,0.6,-15,-,1,0,-14.12,-5.234700833,-18.0,-102.0,-60.0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-14.12,-14.12,-220.0,0.0,0.0,TEST,0.01988783676297468
3584,30,1.0,30,-,1,47,0.1,34,Symm,8,0,5.3,3.922371731,4.0,20.5,15.55555556,0.882352941,1,1.0,1.0,1.0,0.0,0.0,1,5.3,5.3,-3.55e-15,1.0,0.8,TEST,0.8133122996104689
5321,21,0.5,17,-,1,38,0.2,27,-,1,0,10.2,2.4,10.0,17.0,13.5,0.62962963,1,1.0,1.0,1.0,0.0,0.0,1,10.2,10.2,0.0,1.0,0.768421053,TEST,0.9094655605486499
4655,75,0.01,-6,-,1,-8,0.9,-14,-,1,0,-3.41,-6.259398241,-8.0,-83.0,-45.5,0.428571429,1,-1.0,-1.0,-1.0,-0.01,-0.0088,-1,-3.41,-3.41,-1.78,0.0,0.122222222,TEST,0.24535259002171145
14071,21,1.0,21,-,1,29,0.25,27,Symm,2,0,6.5,0.901387819,6.0,8.5,7.333333333,0.777777778,1,1.0,1.0,1.0,0.0,0.0,1,6.5,6.5,0.0,1.0,0.933333333,TEST,0.822563082434443
2560,0,1.0,0,-,1,19,0.2,4,-,1,0,7.0,6.0,4.0,19.0,11.5,0.0,1,1.0,1.0,1.0,1.0,1.0,1,7.0,7.0,19.0,1.0,0.9625,TEST,0.8572527936538794
2391,23,1.0,23,-,1,20,0.99,-22,Symm,4,0,-3.42,4.266860673,-45.0,-1.5,-11.4,0.0,1,-1.0,-1.0,-1.0,-0.0111,-0.0109,-1,-3.42,-3.42,-0.9,0.0,0.2,TEST,0.24421337349038566
9149,11,0.75,2,-,1,44,0.01,13,L-skew,2,0,4.56,-0.811032659,11.0,34.0,27.16666667,0.153846154,1,1.0,1.0,1.0,0.0,0.0,1,4.56,4.56,0.0,1.0,0.88,TEST,0.7892255852027541
14074,23,1.0,23,-,1,28,0.99,24,R-skew,2,0,4.96,1.071634266,1.0,6.0,3.666666667,0.958333333,1,1.0,1.0,1.0,0.0,0.0,1,4.96,4.96,0.0,1.0,0.888888889,TEST,0.7481381394901341
9224,17,1.0,17,-,1,95,0.05,21,L-skew,4,0,7.7,16.16044554,4.0,81.0,61.2,0.80952381,1,1.0,1.0,1.0,0.0,0.0,1,7.7,7.7,-1.42e-14,1.0,0.63,TEST,0.8474243760715288
10897,-2,0.9,-4,-,1,42,0.05,2,-,1,0,6.2,8.117797887,6.0,44.0,25.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,6.2,6.2,92.0,1.0,0.96,TEST,0.8598712726801452
5618,-1,1.0,-1,-,1,9,0.5,5,-,1,0,8.0,2.0,6.0,10.0,8.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,8.0,8.0,20.0,1.0,0.952941176,TEST,0.8971911211221653
14004,-3,1.0,-3,-,1,18,0.01,2,-,1,0,5.16,1.591979899,5.0,21.0,13.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,5.16,5.16,42.0,1.0,0.906666667,TEST,0.8473075108889898
13413,62,0.05,-1,-,1,74,0.05,5,-,1,0,6.3,1.307669683,6.0,12.0,9.0,0.0,1,1.0,0.9032,1.0,0.9497,0.9526,1,6.3,6.3,142.5,0.9621,0.827083333,TEST,0.8734555554536474
5044,-3,0.99,-25,-,1,19,0.4,2,-,1,1,12.02,6.139292764,27.0,22.0,24.5,0.0,1,1.0,1.0,1.0,1.0,1.0,1,12.02,12.02,88.0,1.0,0.905882353,TEST,0.9602758302219575
9207,57,0.2,-6,-,1,55,0.2,-17,Symm,4,0,-9.2,3.602604049,-11.0,-0.5,15.1,0.352941176,1,-1.0,-0.6728,-0.4094,0.0,-0.0101,-1,-9.2,-9.2,1.42e-14,0.2297,0.2125,TEST,0.33916991542473507
